country,source,title,description,URL
France,LeMonde,Réforme des retraites : « La recevabilité de la nouvelle version du RIP pourrait se heurter à trois obstacles »,"Si la nouvelle mouture du référendum d’initiative partagée sur les retraites − sur laquelle le Conseil constitutionnel doit rendre sa décision le 3 mai − évite plusieurs écueils, d’autres motifs d’irrecevabilité pourraient être mis en avant, estime Jérôme Roux, professeur de droit public, dans une tribune au « Monde ».",https://www.lemonde.fr/idees/article/2023/04/19/reforme-des-retraites-la-recevabilite-de-la-nouvelle-version-du-rip-pourrait-se-heurter-a-trois-obstacles_6170101_3232.html
France,LeMonde,"Face au « gouvernement des juges », les ambiguïtés du Rassemblement national","Peu diserte après la décision du Conseil constitutionnel sur la réforme des retraites, Marine Le Pen tranche avec l’ADN de son mouvement, historiquement adversaire de l’« Etat de droit ». Dans le reste de l’extrême droite, cette critique reste vivace.",https://www.lemonde.fr/politique/article/2023/04/18/face-au-gouvernement-des-juges-les-ambiguites-du-rassemblement-national_6170080_823448.html
France,LeMonde,Emmanuel Macron filmé en train de chanter avec un groupe de jeunes soupçonné de liens avec l’extrême droite,"« Il ne pouvait connaître à ce moment-là les antécédents de chaque personne avec laquelle il discutait », selon l’entourage du chef de l’Etat.",https://www.lemonde.fr/politique/article/2023/04/18/emmanuel-macron-a-ete-filme-en-train-de-chanter-un-chant-pyreneen-dans-la-rue-apres-son-allocution_6170076_823448.html
France,LeMonde,"Réforme des retraites : revivez la journée de mardi, au lendemain de l’allocution d’Emmanuel Macron","Le président devait assister à un concert à la maison d’éducation de la Légion d’honneur, au lendemain de son allocution sur la réforme des retraites.",https://www.lemonde.fr/politique/live/2023/04/18/reforme-des-retraites-en-direct-emmanuel-macron-accueilli-par-des-manifestants-lors-d-une-visite-a-saint-denis_6169963_823448.html
France,LeMonde,"Dans les « trois chantiers prioritaires » d’Emmanuel Macron, beaucoup de mesures déjà annoncées ou engagées","Le chef de l’Etat a lancé, lundi, une période de cent jours pour relancer son quinquennat en évoquant des dispositifs pour la plupart connus et qui font l’objet de contestations.",https://www.lemonde.fr/les-decodeurs/article/2023/04/18/dans-les-trois-chantiers-prioritaires-d-emmanuel-macron-beaucoup-de-mesures-deja-annoncees-ou-engagees_6170051_4355770.html
France,LeMonde,Les propos de Bruno Le Maire sur les aides sociales envoyées « au Maghreb » suscitent la colère de la gauche,"« Nos compatriotes en ont ras le bol de la fraude [sociale] », a jugé mardi sur BFM-TV le ministre des finances. « L’extrême droite remplit dangereusement le vide gouvernemental », a réagi le premier secrétaire du PS, Olivier Faure.",https://www.lemonde.fr/economie/article/2023/04/18/les-propos-de-bruno-le-maire-sur-les-aides-sociales-envoyees-au-maghreb-suscitent-la-colere-de-la-gauche_6170049_3234.html
France,LeMonde,"Réforme des retraites : « Ce n’est pas la justice constitutionnelle qui est en cause, mais bien les conditions dans lesquelles elle est rendue en France »","Dans une tribune au « Monde », la professeure de droit public Lauréline Fontaine explique que les décisions du 14 avril font oublier qu’une Constitution est établie pour fixer des limites au pouvoir afin qu’il ne s’exerce pas de manière arbitraire.",https://www.lemonde.fr/idees/article/2023/04/18/reforme-des-retraites-ce-n-est-pas-la-justice-constitutionnelle-qui-est-en-cause-mais-bien-les-conditions-dans-lesquelles-elle-est-rendue-en-france_6170046_3232.html
France,LeMonde,L’Assemblée nationale est à nouveau au complet : retrouvez les 577 députés,"EN UN GRAPHIQUE - Depuis plus de quatre mois, sept sièges de députés étaient vacants, dans l’attente des résultats de plusieurs élections partielles.",https://www.lemonde.fr/les-decodeurs/article/2023/04/18/l-assemblee-nationale-est-a-nouveau-au-complet-retrouvez-les-577-deputes-de-l-hemicycle_6170020_4355770.html
France,LeMonde,"Pour Emmanuel Macron, les pesanteurs d’un quinquennat sans horizon","Dans son allocution télévisée, lundi, le chef de l’Etat s’est donné un trimestre pour tenter de sortir du blocage né du conflit sur la réforme des retraites. Il dispose de très peu de marge pour y parvenir.",https://www.lemonde.fr/idees/article/2023/04/18/pour-emmanuel-macron-les-pesanteurs-d-un-quinquennat-sans-horizon_6170011_3232.html
France,LeMonde,"Emmanuel Macron annonce un « pacte de la vie au travail », les syndicats de salariés toujours opposés à la réforme des retraites","Alors que le chef de l’Etat cherche à jouer l’« apaisement », les organisations de salariés ont la ferme intention de continuer la mobilisation contre l’entrée en vigueur du texte.",https://www.lemonde.fr/politique/article/2023/04/18/malgre-l-annonce-par-macron-d-un-pacte-de-la-vie-au-travail-les-syndicats-toujours-opposes-a-la-reforme-des-retraites_6169999_823448.html
